DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
09/27/2017,12:15,MANHATTAN,10023,40.78191,-73.983444,"(40.78191, -73.983444)",,,310       WEST 75 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758552,TAXI,PASSENGER VEHICLE,,,
09/27/2017,12:15,QUEENS,11106,40.760098,-73.9214,"(40.760098, -73.9214)",BROADWAY                        ,36 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,,,,3758431,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,12:15,QUEENS,11358,40.753826,-73.80558,"(40.753826, -73.80558)",,,161-15    46 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3758219,PASSENGER VEHICLE,,,,
09/27/2017,12:15,QUEENS,11419,40.685936,-73.82594,"(40.685936, -73.82594)",LIBERTY AVENUE                  ,117 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3758805,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,12:15,,,40.640114,-74.00832,"(40.640114, -74.00832)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758364,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,12:15,,,40.591755,-73.9083,"(40.591755, -73.9083)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3758886,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,12:16,,,40.871452,-73.87991,"(40.871452, -73.87991)",HULL AVENUE                     ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758667,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,12:20,,,40.734837,-73.99076,"(40.734837, -73.99076)",BROADWAY                        ,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3758766,BICYCLE,,,,
09/27/2017,12:30,MANHATTAN,10021,40.77373,-73.96402,"(40.77373, -73.96402)",MADISON AVENUE                  ,EAST 75 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3758923,PICK-UP TRUCK,,,,
09/27/2017,12:30,QUEENS,11361,40.766453,-73.783615,"(40.766453, -73.783615)",35 AVENUE                       ,204 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758518,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,12:30,,,40.72371,-74.004776,"(40.72371, -74.004776)",AVENUE OF THE AMERICAS          ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3760526,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,12:30,,,40.613396,-74.00063,"(40.613396, -74.00063)",NEW UTRECHT AVENUE              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3759164,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,12:35,QUEENS,11355,40.742973,-73.814316,"(40.742973, -73.814316)",KISSENA BOULEVARD               ,BOOTH MEMORIAL AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3758619,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,12:35,BROOKLYN,11203,40.652462,-73.92285,"(40.652462, -73.92285)",KINGS HIGHWAY                   ,CHURCH AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3758556,TAXI,TAXI,,,
09/27/2017,12:40,MANHATTAN,10028,40.779144,-73.94478,"(40.779144, -73.94478)",YORK AVENUE                     ,EAST 91 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758909,,,,,
09/27/2017,12:40,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3758670,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,12:45,BROOKLYN,11203,40.650948,-73.94668,"(40.650948, -73.94668)",CHURCH AVENUE                   ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3759644,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,12:45,BROOKLYN,11237,40.70209,-73.9226,"(40.70209, -73.9226)",,,833       HART STREET                   ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3759252,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,12:45,MANHATTAN,10011,,,,,,120       W 23rd St                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758967,TAXI,PICK-UP TRUCK,,,
09/27/2017,12:45,BRONX,10458,40.86564,-73.88323,"(40.86564, -73.88323)",,,2900      SOUTHERN BOULEVARD            ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3760037,,,,,
09/27/2017,12:45,QUEENS,11101,40.73634,-73.93266,"(40.73634, -73.93266)",GALE AVENUE                     ,GREENPOINT AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3758335,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,12:50,MANHATTAN,10011,40.742832,-74.00771,"(40.742832, -74.00771)",WEST 15 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3759686,PASSENGER VEHICLE,,,,
09/27/2017,12:50,MANHATTAN,10033,40.851707,-73.93362,"(40.851707, -73.93362)",,,220       WADSWORTH AVENUE              ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,,,,,3759223,PASSENGER VEHICLE,,,,
09/27/2017,12:55,,,40.879578,-73.875374,"(40.879578, -73.875374)",EAST GUN HILL ROAD              ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3758695,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,13:00,BRONX,10463,40.886005,-73.91186,"(40.886005, -73.91186)",ARLINGTON AVENUE                ,WEST 235 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3760415,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,13:00,BRONX,10473,40.819016,-73.84804,"(40.819016, -73.84804)",CASTLE HILL AVENUE              ,RANDALL AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3758964,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,13:00,BROOKLYN,11201,40.696198,-73.98869,"(40.696198, -73.98869)",ADAMS STREET                    ,TILLARY STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3758248,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,13:00,BROOKLYN,11219,40.633694,-73.98992,"(40.633694, -73.98992)",14 AVENUE                       ,49 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Drugs (Illegal),,,,3758832,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
09/27/2017,13:00,BROOKLYN,11221,40.685917,-73.93563,"(40.685917, -73.93563)",,,289       LEWIS AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3761070,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/27/2017,13:00,BROOKLYN,11232,40.65433,-74.00742,"(40.65433, -74.00742)",38 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3758613,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,13:00,MANHATTAN,10002,40.715836,-73.9949,"(40.715836, -73.9949)",CHRYSTIE STREET                 ,CANAL STREET,,0,0,0,0,0,0,0,0,,,,,,3759367,TAXI,SPORT UTILITY / STATION WAGON,,,
09/27/2017,13:00,MANHATTAN,10013,40.725567,-74.004745,"(40.725567, -74.004745)",,,234       SPRING STREET                 ,0,0,0,0,0,0,0,0,,,,,,3759647,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,13:00,QUEENS,11106,40.75811,-73.93074,"(40.75811, -73.93074)",,,35-40     29 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761373,PASSENGER VEHICLE,,,,
09/27/2017,13:00,,,40.66882,-73.867226,"(40.66882, -73.867226)",LINDEN BOULEVARD                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3759038,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,13:00,QUEENS,11101,40.73781,-73.929245,"(40.73781, -73.929245)",GREENPOINT AVENUE               ,37 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3758520,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,13:00,QUEENS,11367,40.728832,-73.82476,"(40.728832, -73.82476)",141 STREET                      ,70 AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3758521,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,13:08,,,40.882107,-73.88031,"(40.882107, -73.88031)",EAST GUN HILL ROAD              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3758668,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,13:12,BROOKLYN,11219,40.640743,-73.989746,"(40.640743, -73.989746)",,,4101      12 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758829,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,13:15,BROOKLYN,11220,40.634563,-74.014114,"(40.634563, -74.014114)",7 AVENUE                        ,64 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3759096,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,13:20,BROOKLYN,11217,40.672638,-73.97076,"(40.672638, -73.97076)",PLAZA STREET WEST               ,UNION STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3758853,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,13:20,BROOKLYN,11207,40.674057,-73.88693,"(40.674057, -73.88693)",,,315       JEROME STREET                 ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3759039,PASSENGER VEHICLE,,,,
09/27/2017,13:25,BROOKLYN,11234,40.61222,-73.918846,"(40.61222, -73.918846)",,,5602      AVENUE U                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3758393,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,13:25,,,40.78821,-73.7907,"(40.78821, -73.7907)",CROSS ISLAND PARKWAY            ,CLEARVIEW EXPRESSWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3758616,PASSENGER VEHICLE,PICK-UP TRUCK,,,
09/27/2017,13:28,BROOKLYN,11201,40.696033,-73.98453,"(40.696033, -73.98453)",TILLARY STREET                  ,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3759838,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,13:30,BRONX,10467,40.87302,-73.87488,"(40.87302, -73.87488)",,,3214      WEBSTER AVENUE                ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3758669,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:30,MANHATTAN,10065,40.76739,-73.97073,"(40.76739, -73.97073)",5 AVENUE                        ,EAST 64 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758980,,,,,
09/27/2017,13:30,MANHATTAN,10128,40.78519,-73.94934,"(40.78519, -73.94934)",3 AVENUE                        ,EAST 96 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3758995,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,13:30,QUEENS,11373,40.73027,-73.88723,"(40.73027, -73.88723)",,,74-25     GRAND AVENUE                  ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3758612,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,13:30,QUEENS,11421,,,,Jamaica Ave                     ,92 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758396,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,13:30,,,40.750282,-73.97186,"(40.750282, -73.97186)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758549,PASSENGER VEHICLE,,,,
09/27/2017,13:30,,,40.838745,-73.88258,"(40.838745, -73.88258)",CROSS BRONX EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3759076,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,13:30,,,40.755516,-73.98363,"(40.755516, -73.98363)",WEST 43 STREET                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3760361,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,13:30,,,40.84467,-73.9449,"(40.84467, -73.9449)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3758889,PASSENGER VEHICLE,,,,
09/27/2017,13:30,,,40.844753,-73.90539,"(40.844753, -73.90539)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3758675,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,13:50,BRONX,10467,40.858765,-73.86758,"(40.858765, -73.86758)",,,2250      WHITE PLAINS ROAD             ,1,0,1,0,0,0,0,0,Accelerator Defective,,,,,3759136,PASSENGER VEHICLE,,,,
09/27/2017,13:55,BRONX,10458,40.85908,-73.898186,"(40.85908, -73.898186)",EAST 184 STREET                 ,RYER AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3759019,SPORT UTILITY / STATION WAGON,BICYCLE,,,
09/27/2017,13:55,QUEENS,11364,40.75024,-73.75969,"(40.75024, -73.75969)",219 STREET                      ,58 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3758620,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,14:00,BRONX,10465,40.87831,-73.870155,"(40.87831, -73.870155)",EAST GUN HILL ROAD              ,BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3759834,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,14:00,QUEENS,11373,40.74494,-73.887344,"(40.74494, -73.887344)",BROADWAY                        ,78 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3758861,FIRE TRUCK,PASSENGER VEHICLE,,,
09/27/2017,14:00,QUEENS,11385,40.710266,-73.85969,"(40.710266, -73.85969)",,,73-16     WOODHAVEN BOULEVARD           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3759401,PASSENGER VEHICLE,,,,
09/27/2017,14:00,,,40.721565,-73.848656,"(40.721565, -73.848656)",AUSTIN STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3758583,PASSENGER VEHICLE,,,,
09/27/2017,14:00,,,40.82099,-73.89181,"(40.82099, -73.89181)",EAST 163 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758593,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,14:00,,,40.766254,-73.96527,"(40.766254, -73.96527)",LEXINGTON AVENUE                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3760780,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:10,,,40.71791,-73.95341,"(40.71791, -73.95341)",NORTH 10 STREET                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3758818,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:17,,,40.636024,-74.13477,"(40.636024, -74.13477)",PORT RICHMOND AVENUE            ,CASTLETON AVENUE,,1,0,1,0,0,0,0,0,,,,,,3759900,,,,,
09/27/2017,14:20,BROOKLYN,11223,40.608814,-73.973,"(40.608814, -73.973)",MC DONALD AVENUE                ,AVENUE P,,0,0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,3758346,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:20,MANHATTAN,10019,40.768436,-73.98906,"(40.768436, -73.98906)",10 AVENUE                       ,WEST 56 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,,,,3758856,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,14:20,QUEENS,11102,40.767735,-73.9185,"(40.767735, -73.9185)",33 STREET                       ,28 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,3758433,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:25,,,40.745903,-74.005486,"(40.745903, -74.005486)",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3759687,,,,,
09/27/2017,14:30,BROOKLYN,11207,40.667282,-73.89856,"(40.667282, -73.89856)",BLAKE AVENUE                    ,WILLIAMS AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3759040,PASSENGER VEHICLE,,,,
09/27/2017,14:30,MANHATTAN,10019,40.76666,-73.99037,"(40.76666, -73.99037)",,,789       10 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758574,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:30,QUEENS,11370,40.773235,-73.89035,"(40.773235, -73.89035)",19 AVENUE                       ,80 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3758430,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:30,QUEENS,11373,40.74274,-73.88508,"(40.74274, -73.88508)",,,42-42     80 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3758868,PASSENGER VEHICLE,,,,
09/27/2017,14:30,QUEENS,11429,40.713985,-73.73812,"(40.713985, -73.73812)",218 STREET                      ,HEMPSTEAD AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Other Vehicular,,,,3758944,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,14:30,,,,,,18 STREET                       ,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758370,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,14:30,,,40.719765,-73.900635,"(40.719765, -73.900635)",59 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3758611,PASSENGER VEHICLE,,,,
09/27/2017,14:30,,,,,,BROOKVILLE BOULEVARD            ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3758943,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,14:30,,,40.67805,-73.98262,"(40.67805, -73.98262)",SACKETT STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758854,PASSENGER VEHICLE,,,,
09/27/2017,14:30,,,40.701527,-73.98957,"(40.701527, -73.98957)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3759080,PASSENGER VEHICLE,,,,
09/27/2017,14:30,,,40.7314,-73.926094,"(40.7314, -73.926094)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3758739,TAXI,,,,
09/27/2017,14:30,,,40.75218,-73.85201,"(40.75218, -73.85201)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3758755,PASSENGER VEHICLE,,,,
09/27/2017,14:30,BRONX,10460,40.833458,-73.88691,"(40.833458, -73.88691)",,,1518      BRYANT AVENUE                 ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3758893,PASSENGER VEHICLE,,,,
09/27/2017,14:30,,,,,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3758550,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,14:32,QUEENS,11355,40.75887,-73.82064,"(40.75887, -73.82064)",PARSONS BOULEVARD               ,SANFORD AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3758618,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,14:38,BRONX,10462,40.854477,-73.8667,"(40.854477, -73.8667)",LYDIG AVENUE                    ,CRUGER AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3758983,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:39,QUEENS,11370,40.76635,-73.88756,"(40.76635, -73.88756)",82 STREET                       ,23 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3758660,PASSENGER VEHICLE,TAXI,,,
09/27/2017,14:40,BRONX,10453,40.856403,-73.9073,"(40.856403, -73.9073)",GRAND AVENUE                    ,WEST 181 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3759021,PASSENGER VEHICLE,TAXI,,,
09/27/2017,14:40,BRONX,10465,40.82168,-73.83641,"(40.82168, -73.83641)",HUTCHINSON RIVER PARKWAY        ,ROHR PLACE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unsafe Lane Changing,,,,3759629,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:40,MANHATTAN,10016,40.74388,-73.98157,"(40.74388, -73.98157)",LEXINGTON AVENUE                ,EAST 30 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3758745,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:40,STATEN ISLAND,10304,40.6228,-74.08526,"(40.6228, -74.08526)",BROAD STREET                    ,VANDUZER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758957,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,14:40,,,40.618244,-73.958,"(40.618244, -73.958)",AVENUE M                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3759693,PASSENGER VEHICLE,,,,
09/27/2017,14:45,STATEN ISLAND,10307,40.504116,-74.24521,"(40.504116, -74.24521)",HYLAN BOULEVARD                 ,MAIN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3759221,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:50,BRONX,10457,40.84483,-73.88994,"(40.84483, -73.88994)",,,731       EAST TREMONT AVENUE           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758846,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,14:50,,,,,,40 W 225th STREET               ,BROADWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3760416,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2017,14:50,,,40.581055,-74.153366,"(40.581055, -74.153366)",RICHMOND HILL ROAD              ,GOLF VIEW COURT,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3760153,PASSENGER VEHICLE,,,,
09/27/2017,14:50,,,40.66615,-73.84161,"(40.66615, -73.84161)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3758767,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,15:00,BRONX,10452,40.83852,-73.92619,"(40.83852, -73.92619)",OGDEN AVENUE                    ,WEST 168 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3758674,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,15:00,BRONX,10460,40.83657,-73.888245,"(40.83657, -73.888245)",,,1716      SOUTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3758894,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,15:00,BROOKLYN,11249,40.71226,-73.96395,"(40.71226, -73.96395)",,,100       SOUTH 4 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3761333,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2017,15:00,MANHATTAN,10012,40.725082,-73.99534,"(40.725082, -73.99534)",EAST HOUSTON STREET             ,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3759176,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,15:00,QUEENS,11373,40.737156,-73.87941,"(40.737156, -73.87941)",VANLOON STREET                  ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3758899,,,,,
09/27/2017,15:00,QUEENS,11377,40.74289,-73.900185,"(40.74289, -73.900185)",,,42-33     65 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3759008,SPORT UTILITY / STATION WAGON,,,,
09/27/2017,15:00,QUEENS,11693,40.588997,-73.81629,"(40.588997, -73.81629)",BEACH CHANNEL DRIVE             ,BEACH 91 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3759106,PASSENGER VEHICLE,,,,
09/27/2017,15:00,,,40.655235,-74.00348,"(40.655235, -74.00348)",4 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758366,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/27/2017,15:00,,,40.629852,-74.01956,"(40.629852, -74.01956)",73 STREET                       ,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3759095,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
09/27/2017,15:00,,,40.67973,-73.75148,"(40.67973, -73.75148)",MERRICK BOULEVARD               ,218 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3759165,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/27/2017,15:00,,,40.7594,-73.77293,"(40.7594, -73.77293)",PARSONS BOULEVARD               ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758702,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
